"","B_Cell.Control","B_Cell.SLE","T_Cell.Control","T_Cell.SLE","P_Cell","P_SLE","P_Cell:SLE"
"6688",54.1198992721069,20.7629262076235,11.2620954843183,8.44018998128024,0.0795730711527706,0.34064355469299,0.601098159448527
"101927252",1.4926146974032,1.65496831388971,1.2548295179561,1.02422302870222,0.27916911259235,0.863651757549811,0.601117299158225
"1296",6.17707683555793,9.30690687594522,5.09642367937658,5.82357733279691,0.229426762197082,0.316175212269398,0.601118739614896
"9807",100.508965616849,113.851316255985,87.1565475424514,82.1073442332274,0.203180894190057,0.852665639980214,0.601129204614653
"130888",7.46548667665756,6.1409134229941,3.4709536974328,3.86619941827372,0.058543724263573,0.879141451615387,0.601214609254305
"56938",6.32970888255974,23.197981472163,2.7286801106945,6.28471147219421,0.0360755573146719,0.0370272293957593,0.601216152843654
"116349",1.72416741433629,2.46567243424249,1.42388931951524,3.14685596028945,0.949218807763402,0.18838863494382,0.601307661294444
"126231",8.11720465845084,12.4479833625961,19.6881962190328,16.1611943572258,0.34758525411416,0.846307489722406,0.601496500701058
"55194",4.8277684263629,2.62805873892668,2.13100948568747,2.04081143863067,0.333113993840342,0.548335557519724,0.601625813353323
"7652",0.922455491914782,1.90935911266476,1.25102937626014,2.07805257381793,0.364408655308541,0.0158195616945727,0.601662634828009
"64411",24.7919435490837,8.73211661274246,10.1262196044216,6.14591309743719,0.248632809468529,0.162148879582464,0.601840890385492
"79649",48.6325412598367,46.545331891332,42.7045278051391,57.6504291264774,0.897775344673951,0.696381092138699,0.60184666787518
"150368",1.35843210903459,2.47148942731895,2.26011593003334,2.97639167649212,0.276493066140858,0.180204435549248,0.601860545816293
"197407",11.866079350167,13.3383788147976,13.7624775017988,9.45877049975043,0.834586357603344,0.782995545931281,0.601879170742792
"83871",25.9292913450228,19.4449669536668,31.4317454138644,16.9154030357821,0.932922246862417,0.175925196302522,0.601980316638032
"83698",1.4745667895778,1.66328886697185,0.993977643797839,1.64078337048488,0.576788819778224,0.401341740932476,0.602020914626521
"375387",213.386530213822,194.504806551988,56.1193219434604,33.5306948261063,0.00408769346225034,0.457355797655757,0.602080839160886
"10435",18.7765967640886,3.15985290499857,8.80386001192082,2.35639243115058,0.254101872115486,0.00673431396245729,0.602204423861728
"79632",14.1155303130711,3.20299100850749,115.099652706545,46.5553572144324,0.00205979473752561,0.0554234164382122,0.602493724269121
"101929615",2.67004136987853,4.48510465295129,1.2438226114395,1.37759712707238,0.0352388223691305,0.442495016797723,0.602553770273743
"23032",171.043231103808,193.746512295635,206.927333728823,218.150047822923,0.0479962581209214,0.217382317610855,0.602641266356322
"56131",1.79096259863824,1.53287594925391,1.57062028383601,1.92963913877971,0.885793512201385,0.941792967147376,0.602641474480897
"81832",27.4915674693299,71.508834382478,3.61191752106343,4.65651802802547,0.00625850447014308,0.377588051536512,0.602666487274299
"9637",22.6015130733326,34.8035280642771,11.4554399654503,21.4574649936954,0.0122903888789427,0.0190016467626365,0.602686041578854
"171024",104.946582464462,3.26434413043068,54.4081836009614,2.91679029032013,0.465705712961912,0.000216685344293394,0.602690101741127
"440049",3.57631215394516,2.19172655314241,3.80331503127635,3.90441648861193,0.521052249165217,0.639507779914223,0.602691950757704
"64132",11.7505126366973,13.32457899557,17.8881923019107,14.8190160872367,0.390145198453664,0.916755777020232,0.602782989119833
"100129617",16.4308056931932,29.7518203409702,8.41795821737743,10.6810462347507,0.0326873973924299,0.240858872334121,0.602853663697557
"150696",1.15424816200367,2.19164526338538,1.24983867546291,1.65779471831926,0.770870340013203,0.200728455987379,0.602907392821315
"80331",77.3321125535437,49.5282675935542,102.350819886979,84.1341563216568,0.11690080972817,0.201487621840405,0.602990368553351
"3716",1821.29128619963,2168.0071884639,2065.90152882303,2226.92995285784,0.428451196520639,0.210739413051324,0.602991796438092
"57530",2.11354719862079,1.97342367350847,3.95076420429137,2.22297034936177,0.449124647741913,0.510969610393825,0.603064443036268
"134145",19.0759362759538,7.29275310999035,12.1974782085657,6.49647598865501,0.385243855225473,0.0317599258010739,0.603186058124263
"54799",127.266398039879,206.725310329419,149.007706634195,205.416125172307,0.631180503824572,0.0289004412946718,0.603283629197684
"80198",26.092112557856,36.5110245743343,30.0544644732555,36.2308997840657,0.64068958265175,0.0943974638796085,0.60332782880547
"101928967",4.02854020830968,1.98597981496264,3.38822012237551,2.72528980156854,0.878080941727803,0.336720958400205,0.603340998727015
"4868",1.69644210098886,1.31744922113897,1.25332812713973,1.29740639011353,0.566082057710627,0.692070996802301,0.603387913075699
"285972",16.7544490570617,7.12285243759622,2.44405740442303,2.00105108604725,0.0299647517152804,0.409476841777563,0.60358836435779
"256364",35.6334072479333,29.9675075819888,48.2351709041844,30.4882005087413,0.561563750590349,0.26601667126074,0.603632422936459
"284099",1.3370046535507,1.32124525322002,1.80561396128283,1.30427619889294,0.633580037871265,0.577303332057981,0.603877074776231
