ID	T1_1	T1_2	T1_3	T1_4	T1_5	T2_1	T2_2	T2_3	T2_4	T2_5	T2_6	T2_7	T2_8	T2_9	T2_10	T2_11	T2_12	T2_13	T2_14
57810	21	38	35	34	72	0	0	2	0	0	6	2	4	12	0	2	4	6	4
57811	0	0	0	0	0	0	1	4	0	0	0	4	1	0	0	0	0	0	2
57813	0	0	2	4	2	9	0	4	3	2	14	4	4	16	7	4	7	6	2
57814	6	7	1	2	0	0	0	0	0	0	6	2	0	0	5	6	1	2	4
57815	0	2	6	0	2	0	1	0	3	7	40	4	29	45	20	4	35	4	28
57816	1	2	6	3	2	1	1	1	1	2	0	6	3	4	1	5	2	1	8
57837	3	0	2	4	10	2	0	0	0	5	8	2	2	12	0	2	15	2	18
57866	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
57869	5	12	10	5	14	24	9	26	13	4	25	16	14	14	14	23	28	22	12
57874	37	59	53	45	60	29	36	36	36	31	193	74	89	207	99	70	123	63	119
57875	6	0	0	0	0	4	0	2	5	0	66	0	2	10	20	2	15	0	8
57890	0	0	0	0	2	1	0	0	0	0	1	1	0	1	0	1	0	1	0
57895	0	0	0	0	2	0	2	46	0	0	16	4	2	11	0	0	4	0	2
57896	0	0	0	4	4	0	0	2	2	11	94	28	24	80	34	18	93	27	55
57905	0	9	7	3	2	9	8	9	14	14	58	10	26	39	26	8	32	2	61
57908	4	4	4	0	3	0	6	8	4	5	188	11	40	107	50	25	224	41	79
57911	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
57912	28	51	39	32	27	83	45	214	39	88	91	65	127	97	52	33	60	36	68
57913	0	0	0	0	2	0	3	4	0	0	2	0	0	5	1	2	5	2	2
57914	0	5	2	2	0	0	3	7	0	9	8	0	1	8	2	2	4	2	0
57915	2	4	7	8	0	2	2	0	6	10	73	6	13	60	36	11	66	14	46
57916	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
58170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58172	3	3	4	4	4	22	17	24	8	30	51	36	16	64	34	58	64	40	72
58175	14	4	11	6	5	6	15	18	10	13	8	16	2	14	8	15	13	18	23
58176	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
58178	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0
58179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58180	0	5	5	0	2	2	2	1	3	8	10	4	0	2	10	2	4	2	9
58181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58182	0	0	0	0	3	0	0	6	0	2	10	2	0	6	2	1	16	5	4
58184	22	30	36	33	11	34	33	26	46	50	110	38	35	87	47	34	66	63	96
58185	0	0	0	0	0	0	2	3	2	0	18	4	0	25	2	8	30	10	15
58186	0	2	1	0	2	2	3	6	2	4	63	8	12	25	31	6	64	1	35
58187	2	1	1	5	3	2	1	4	4	0	1	7	0	3	5	15	4	2	7
58188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
58193	0	0	0	0	0	4	2	3	0	1	49	8	18	26	8	8	22	0	17
58194	1	0	0	0	0	2	0	6	6	8	129	13	23	43	15	12	61	18	26
58198	0	4	2	2	1	0	0	1	2	0	12	2	5	25	7	0	15	3	16
58200	5	3	4	3	3	2	1	6	3	7	7	13	23	5	25	0	10	3	0
58202	6	9	21	6	6	4	4	4	9	21	32	9	7	16	15	5	31	2	33
58203	0	0	0	0	0	0	0	1	0	0	28	0	2	2	1	2	7	16	7
58205	0	0	0	0	0	0	1	2	0	0	2	3	0	1	0	0	2	6	0
58206	7	17	17	8	2	21	12	40	20	25	34	24	23	7	22	18	7	21	3
58207	0	0	2	0	0	0	0	0	2	0	21	2	2	6	4	2	10	6	14
58208	3	0	2	0	0	2	0	17	4	14	5	20	13	13	1	2	16	12	72
58210	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58212	3	2	1	1	1	7	11	12	6	9	30	7	2	39	27	12	25	8	8
58214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58217	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
58218	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
58220	0	4	4	3	1	2	0	2	0	0	2	0	0	0	4	0	3	1	6
58222	6	1	0	3	2	0	0	0	0	0	4	0	0	1	0	0	2	0	0
58223	302	321	416	374	311	146	266	220	213	317	236	264	315	187	188	167	226	411	227
58226	0	0	0	0	0	6	0	1	0	0	3	3	0	1	0	4	6	2	1
58227	35	28	19	23	30	14	41	30	13	19	19	15	13	40	25	17	38	36	22
58229	3	3	6	5	4	0	6	1	1	0	1	1	0	1	0	0	2	4	0
58230	2	4	2	2	6	6	2	7	6	18	68	5	24	38	14	6	28	22	42
58231	2	2	7	2	7	3	6	4	10	16	139	4	22	74	38	17	53	13	80
58233	38	43	54	36	64	20	34	39	23	12	22	46	26	36	15	32	45	40	37
58234	2	0	3	0	3	3	3	6	2	4	17	10	11	13	10	2	12	4	14
58235	0	0	0	2	8	8	4	11	1	2	30	18	23	9	25	10	16	8	46
58237	0	0	2	0	0	0	0	0	0	0	0	0	0	4	2	0	6	0	0
58238	117	117	146	120	158	57	93	53	67	103	35	12	47	26	25	62	54	28	26
58239	6	5	5	0	0	4	3	6	3	5	18	1	5	4	4	2	13	36	0
58240	6	2	4	2	8	1	0	2	0	0	10	2	0	18	8	4	1	0	6
58242	146	47	87	75	154	4	9	75	9	8	19	63	30	51	24	61	45	0	73
58243	0	13	4	8	19	5	10	14	6	0	21	17	18	17	30	14	36	10	17
58244	16	9	28	22	25	19	11	56	18	47	88	35	27	60	55	31	134	36	75
58245	2	4	8	0	4	2	0	2	3	4	24	0	5	16	5	0	11	5	8
58246	0	0	0	0	1	0	0	0	0	2	29	2	0	5	4	4	10	2	2
58248	272	323	387	267	342	307	317	268	418	368	126	227	177	187	228	138	180	171	300
58249	0	1	3	0	1	0	2	2	2	2	7	0	0	8	16	2	11	2	6
58250	2	0	3	3	2	0	1	3	4	0	19	3	0	10	10	6	23	0	11
58251	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	4	0	2	0
58518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58520	4	5	12	11	22	1	1	3	2	7	19	2	6	12	10	8	20	5	28
58521	96	21	131	48	65	18	16	26	14	17	224	25	37	92	72	41	137	33	172
58522	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
58523	1	12	20	10	6	10	4	2	8	18	88	12	29	110	60	2	65	12	76
58799	557	888	1088	1151	730	1650	1253	1368	1421	1600	1433	1735	2221	1428	1709	1158	1371	1021	1586
58800	0	5	4	2	6	5	7	4	0	13	217	19	31	147	69	32	138	1	128
58801	0	0	1	0	0	0	0	6	0	2	45	2	0	38	10	1	16	6	21
58802	1	2	3	2	4	0	4	5	0	13	22	1	4	7	4	3	10	3	4
58803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58804	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
58805	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58809	2	2	2	0	0	2	0	0	2	0	137	4	10	12	14	4	26	8	10
58810	4	9	16	4	13	10	11	12	10	8	240	14	32	148	83	12	142	25	173
58859	9	11	12	10	12	7	7	5	0	3	45	8	0	10	3	11	13	0	9
58860	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	0	3	0	2
58861	9	2	5	1	5	0	0	0	0	0	40	0	0	2	0	0	6	0	0
58864	4	6	3	6	6	3	4	1	0	2	0	2	1	3	3	4	0	0	0
58865	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0
58866	2	1	4	0	1	3	4	8	3	0	1	0	0	1	0	8	3	1	0
58867	2	1	3	2	4	3	5	2	2	0	2	0	0	1	2	1	1	0	0
58869	0	1	0	0	0	7	1	3	0	5	3	0	9	5	1	2	10	4	12
58875	2	2	12	6	4	2	0	12	3	8	39	6	8	20	13	2	19	3	20
58887	10	51	20	15	20	2	1	6	12	8	38	3	8	15	13	6	15	5	29
58894	31	24	35	34	26	21	13	40	6	27	61	26	6	27	10	13	44	28	17
58909	0	0	2	4	8	0	1	1	0	4	5	3	0	0	2	2	4	0	2
58911	2	0	6	3	6	0	4	7	6	22	50	0	7	26	8	8	24	2	24
58916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
58988	0	0	2	1	2	2	0	0	0	8	2	1	1	4	6	2	4	2	12
58991	7	8	13	5	14	7	2	5	5	4	6	2	4	9	8	6	21	12	6
58992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58994	94	75	94	84	84	61	58	44	32	60	135	98	128	132	89	85	97	65	63
58996	12	0	4	2	24	2	13	8	0	4	15	2	6	7	11	2	17	10	14
58998	1	2	0	7	1	2	4	6	5	6	121	3	8	69	68	4	38	8	116
59001	0	4	16	6	4	12	2	6	2	11	42	31	30	76	74	22	47	15	40
59002	26	27	12	15	18	12	30	14	15	17	13	14	12	13	12	12	18	12	10
59003	4	4	3	12	6	11	4	8	6	14	84	9	19	62	67	8	52	14	121
59004	6	3	6	8	7	11	6	8	1	8	8	4	2	12	1	12	14	3	11
59005	0	0	0	0	0	2	0	0	0	0	2	2	2	8	12	0	10	2	8
59006	0	1	1	2	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0
59007	2	3	0	0	3	0	2	3	0	0	39	4	2	19	4	0	18	5	26
59008	12	20	33	17	23	10	18	13	14	44	275	22	70	186	139	29	167	42	156
59009	14	15	15	8	17	0	1	0	6	3	19	2	1	7	10	2	10	4	5
59010	0	0	3	2	0	0	1	0	0	0	22	2	1	2	0	2	3	0	3
59011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
59012	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	4	9	0	0
59013	16	27	28	20	16	7	11	9	26	56	303	27	91	225	155	39	225	41	218
59014	4	10	16	8	10	14	9	14	16	26	48	34	42	67	29	24	43	25	45
59015	13	26	10	23	31	23	6	20	8	10	78	7	12	50	21	4	32	12	49
59016	10	6	4	4	6	6	8	4	13	8	34	18	6	29	6	8	25	10	18
59020	244	334	331	330	273	240	406	1284	265	196	239	351	444	311	159	168	208	380	256
59021	7	14	8	7	4	10	7	2	14	24	224	23	31	114	82	36	72	22	96
59022	4	2	1	7	2	2	0	0	6	8	97	25	37	76	54	18	69	9	53
59024	11	9	5	15	9	7	10	4	14	17	103	33	28	81	44	38	55	28	69
59025	128	274	250	301	153	217	164	267	189	262	402	459	322	412	278	137	274	270	290
59026	30	47	102	62	99	62	60	114	64	87	858	145	217	858	348	188	758	166	699
59027	9	7	8	6	0	9	4	4	11	5	331	46	37	170	83	36	147	46	175
59028	0	0	0	0	0	0	0	4	2	2	8	3	8	17	16	3	10	0	6
59029	0	5	3	4	4	0	0	5	2	16	139	7	26	161	43	13	91	9	85
59030	9	10	7	10	2	11	4	7	11	9	43	1	11	24	10	8	20	0	23
59031	2	2	2	2	0	0	0	0	0	0	11	4	0	10	2	5	7	4	2
59032	21	9	13	15	20	16	21	36	24	29	76	34	38	58	28	34	30	57	69
59033	0	0	0	0	2	4	15	20	4	34	30	22	11	14	16	8	48	30	8
59035	397	432	449	437	376	244	328	347	193	353	243	240	147	211	174	139	155	223	206
59036	3	2	0	2	4	0	0	2	0	3	30	6	6	8	15	12	18	6	35
59038	0	0	0	6	0	0	12	1	0	2	8	2	0	6	4	0	3	3	0
59040	3	8	6	14	8	4	1	2	3	11	101	4	16	66	41	0	59	5	54
59041	50	91	67	120	183	47	49	84	28	77	170	58	70	142	110	68	160	101	106
59042	10	5	6	6	6	0	3	5	3	22	39	6	3	33	12	11	23	9	24
59043	38	52	83	84	76	56	67	63	31	58	96	73	50	71	81	49	89	56	85
59044	6	11	2	10	9	4	5	9	6	11	126	5	17	94	57	14	41	15	40
59045	0	2	4	4	1	4	2	2	2	7	14	0	8	13	0	0	5	4	12
59046	4	6	18	7	13	8	6	12	6	21	100	4	8	83	58	24	69	22	65
59047	21	5	25	13	20	9	13	7	8	20	10	7	14	15	6	2	17	11	13
59048	0	0	2	2	0	2	0	2	2	5	20	2	4	4	10	0	8	2	11
59049	26	15	46	32	53	9	9	7	4	20	34	16	8	27	23	3	22	7	20
59050	23	52	60	63	54	0	8	11	0	0	33	12	6	46	11	12	17	4	26
59052	6	13	12	18	9	4	4	6	10	15	152	5	28	49	39	10	92	9	43
59053	2	0	2	0	2	4	2	0	0	10	12	2	0	4	2	0	6	2	1
59054	10	2	11	13	0	6	1	4	12	4	11	4	0	27	4	2	13	2	13
59056	6	4	5	10	4	4	0	9	0	3	19	9	8	12	24	8	31	5	24
59057	0	2	5	5	4	0	2	2	6	6	128	10	21	136	65	20	94	12	79
59058	63	143	160	160	264	253	338	226	223	384	270	178	127	217	119	65	132	220	302
59069	4	8	8	2	7	6	13	6	6	11	88	22	68	75	50	22	45	20	60
59079	12	7	19	14	7	8	11	9	9	6	322	24	32	119	83	38	152	30	168
59083	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
59090	45	39	59	40	64	38	42	38	38	36	59	21	20	42	38	25	90	4	27
59091	0	0	1	0	0	0	2	0	2	0	16	0	0	1	1	0	1	3	0
59092	9	4	10	11	12	92	22	37	26	103	103	41	57	122	92	33	139	33	133
59093	0	0	6	0	0	0	0	0	4	5	35	13	19	35	20	7	21	2	22
59095	2	4	2	2	6	5	5	6	5	16	47	7	7	27	19	9	15	8	24
59125	10	6	5	2	8	2	1	4	8	4	98	17	12	30	22	13	57	15	46
59126	63	51	64	50	65	25	63	39	39	32	88	53	63	115	70	63	93	62	93
59287	3	4	6	6	4	16	16	33	35	32	116	40	33	100	38	30	60	27	93
59288	18	15	10	17	9	22	10	25	6	19	48	10	10	36	19	21	39	7	37
59289	0	0	0	0	0	0	0	2	2	0	9	0	0	1	2	0	0	0	0
59290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
59308	0	0	0	0	2	0	0	0	0	1	25	0	0	8	2	9	10	4	8
59310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60315	7	10	7	3	23	4	3	4	5	3	20	7	3	29	8	8	21	10	34
60321	4	5	4	5	8	2	5	10	10	17	151	18	56	122	73	39	118	23	158
60322	0	2	6	6	2	0	5	12	0	2	6	7	2	0	4	4	0	4	0
60344	0	2	1	3	0	0	0	0	0	0	6	0	2	3	0	0	3	0	2
60345	119	114	130	105	126	67	142	89	136	85	78	77	54	85	59	58	87	63	102
60361	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60363	0	0	0	0	0	1	3	2	2	0	2	0	0	0	0	1	1	0	0
60364	71	82	58	98	86	59	79	113	47	80	101	150	168	212	96	117	133	107	80
60365	2	2	4	7	2	0	5	20	8	9	102	20	45	114	87	20	108	32	121
60367	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60406	18	32	36	51	49	7	5	5	4	28	69	10	9	30	16	0	21	13	24
60409	5	21	17	14	8	9	20	11	15	14	15	23	14	29	14	9	39	13	29
60411	111	100	171	133	108	62	160	97	114	109	24	43	46	42	40	48	30	50	48
60425	8	1	8	14	8	3	2	9	5	5	0	7	0	0	2	2	0	3	4
60440	0	0	0	0	0	0	0	0	0	0	467	5	0	57	4	6	261	124	17
60441	8	2	18	12	16	12	0	4	5	21	10	4	3	28	19	8	18	2	5
60455	0	0	0	0	0	0	2	2	0	0	34	0	0	2	0	4	0	0	0
60504	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	5	0	1
60505	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
60507	0	0	5	9	0	0	6	1	2	5	9	1	2	9	2	5	14	6	5
60510	0	0	0	0	2	0	2	0	1	4	5	0	0	8	2	1	2	0	2
60525	10	6	6	3	6	2	2	2	4	4	22	0	8	19	6	2	16	2	9
60527	256	276	424	367	345	63	89	72	41	63	27	32	32	29	41	107	67	36	42
60530	2	0	10	0	2	0	0	8	6	4	42	6	13	16	8	11	62	6	50
60531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
60532	16	13	29	42	20	34	23	9	17	29	206	20	74	118	70	35	135	37	119
60533	1	0	0	0	0	0	0	2	0	0	22	0	0	1	1	2	7	13	6
60534	0	0	0	0	2	0	0	0	0	3	5	0	0	0	2	0	0	0	4
60594	258	425	277	336	311	266	518	315	548	251	709	442	620	325	316	437	564	633	454
60595	7	10	12	10	8	2	9	9	4	17	195	12	43	47	58	32	116	13	81
60596	0	1	2	2	2	0	0	2	2	6	16	0	2	0	8	0	10	6	17
60597	1	2	4	0	4	6	6	6	3	23	28	18	8	27	31	2	21	6	8
60599	41	28	19	33	32	24	35	25	18	46	132	20	42	104	53	46	195	42	34
60611	30	15	25	12	29	8	15	43	10	15	62	11	22	36	25	25	34	34	16
60613	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	5
63828	0	0	2	0	0	0	1	1	0	2	0	1	0	0	0	0	0	1	2
63830	156	39	43	39	44	34	200	180	47	83	603	162	138	46	278	312	527	1154	575
63856	0	1	4	1	2	4	2	2	0	6	25	0	7	11	8	1	36	2	25
63857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63859	0	1	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	0
63872	12	13	10	10	41	5	5	12	2	7	4	4	3	6	0	6	4	4	0
63873	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0
63913	2	1	2	0	0	0	2	0	4	6	38	1	2	3	2	4	16	0	3
63953	0	0	0	0	0	2	0	0	0	0	8	0	0	8	7	8	0	0	14
63954	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	1	4	1	6
63955	9	7	17	22	26	26	51	45	20	68	20	17	8	15	17	8	21	8	5
63958	6	4	11	8	6	22	4	4	13	18	137	33	23	119	72	20	111	24	102
63959	6	8	6	12	18	22	20	13	38	41	241	51	56	149	125	28	420	32	115
63985	8	3	4	5	2	7	4	3	8	4	242	31	30	191	122	9	155	13	147
63986	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	4	5
63993	0	0	0	0	0	1	0	3	0	4	6	0	2	0	4	0	7	0	0
64008	0	0	0	0	0	0	0	4	1	1	0	3	0	0	1	0	0	2	0
64009	7	4	17	11	13	4	6	8	4	13	170	28	11	39	48	8	41	8	37
64010	6	6	9	4	10	25	46	31	16	39	125	53	46	84	40	23	73	18	78
64011	8	3	6	12	8	2	8	7	2	1	0	1	0	1	0	6	4	5	1
64050	3	11	16	6	2	4	4	5	6	5	60	4	20	29	28	11	51	2	25
64051	0	3	2	0	0	0	2	8	1	4	34	1	0	28	16	2	10	6	9
64058	0	0	2	0	3	0	0	0	0	0	1	0	0	2	0	0	5	0	0
64059	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
64074	0	0	0	2	2	4	9	43	4	8	68	26	25	18	38	18	57	13	24
64075	0	0	0	0	0	1	0	6	0	9	16	2	29	2	2	0	29	0	19
64082	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	2
64085	4	2	4	3	7	0	0	0	4	0	0	2	0	0	5	0	0	3	1
64095	0	0	0	0	0	0	0	1	0	0	23	0	0	1	3	0	1	0	2
64099	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	4	0	0
64103	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
64113	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
64136	0	2	2	5	0	2	0	4	2	6	18	1	5	8	8	0	8	2	7
64138	15	30	35	32	16	18	16	26	21	16	234	42	42	95	80	46	109	36	75
64139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64143	0	0	0	0	2	4	2	0	0	0	61	1	3	26	12	19	14	6	22
64144	4	6	14	8	4	6	12	3	5	10	97	13	50	51	53	20	108	15	64
64176	0	0	0	0	1	6	0	1	8	11	96	2	27	20	119	2	78	3	8
64177	0	3	11	26	1	6	33	78	23	20	7	67	69	11	21	11	20	9	25
64209	6	8	3	2	0	2	2	0	2	0	28	4	14	24	13	10	18	7	22
64213	3	2	3	2	0	9	1	3	2	4	52	5	8	22	20	5	24	6	32
64214	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
64242	0	3	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
64243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64290	9	19	22	8	21	0	0	8	0	0	0	12	0	0	1	0	0	2	1
64291	4	5	12	15	22	2	2	1	4	6	40	5	5	34	24	10	43	18	28
64292	8	4	7	11	41	0	0	2	0	0	11	2	2	2	0	2	4	4	2
64293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64294	10	24	14	9	11	8	4	7	10	20	111	16	8	54	47	8	52	10	59
64295	6	6	12	3	4	7	10	7	5	8	4	8	10	9	2	6	9	6	9
64296	2	2	6	2	6	8	0	4	10	10	20	8	16	15	14	0	19	7	26
64297	4	7	5	3	10	8	5	10	6	17	44	6	13	18	26	8	83	2	43
64335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64337	2	4	3	2	1	3	0	0	3	1	0	4	5	1	3	0	3	1	0
64339	9	10	12	7	14	5	8	2	12	7	59	24	12	40	53	15	53	2	30
64340	14	13	17	12	13	9	13	9	17	44	97	31	49	135	67	30	70	34	107
64378	11	20	22	46	58	0	3	18	5	0	2	0	0	1	0	2	2	0	0
64379	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
64380	0	0	0	0	0	0	0	0	0	0	32	1	0	2	2	1	6	5	0
64381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64383	0	0	0	0	0	1	4	2	0	4	34	10	1	17	23	4	14	7	5
64384	22	31	44	51	20	8	33	16	14	23	15	13	10	10	15	8	14	64	7
64385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64406	2	9	9	31	16	2	23	5	0	9	17	0	0	1	2	1	0	0	6
64424	27	14	12	15	31	19	23	26	10	8	7	17	13	24	20	18	34	19	23
64435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64436	940	1357	1415	1342	912	1265	1240	984	1210	1494	1080	1245	1663	1862	1134	1000	1129	1706	1471
64450	213	309	379	245	312	292	234	451	364	306	347	340	218	220	369	465	363	114	186
64451	3	20	3	29	10	6	4	19	8	64	56	65	44	36	23	22	72	45	104
64452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64453	4	0	2	2	2	1	0	2	3	2	34	0	8	36	15	2	32	1	27
64454	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
64540	40	31	79	40	39	30	26	148	30	45	59	21	26	17	35	11	18	243	25
64580	0	0	0	0	0	0	0	1	0	4	6	2	0	1	0	0	0	1	0
64602	1	3	1	2	2	4	0	2	5	1	212	10	24	165	73	20	106	11	117
64652	28	25	42	28	46	26	41	41	51	54	190	65	48	207	162	30	121	44	191
64654	0	0	0	0	0	0	1	0	0	0	1	0	1	0	4	0	0	0	0
64655	0	1	4	0	1	2	6	2	1	5	61	4	20	44	13	11	29	2	53
64656	7	1	2	6	2	4	2	4	2	18	43	4	17	27	4	16	4	11	29
64657	0	0	2	2	0	0	0	0	0	8	13	0	3	13	1	1	12	6	5
64658	3023	5527	4884	5717	3894	5780	6664	7313	6511	7651	6042	7128	9890	4777	5292	4551	6667	4991	5942
64659	21	21	18	27	19	8	29	27	12	22	23	18	33	56	21	15	19	35	9
64660	0	0	2	0	2	2	0	0	4	0	16	4	2	10	1	2	6	6	14
64661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64685	1	2	1	1	3	1	1	4	1	0	26	0	4	18	4	6	14	6	16
64697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64704	43	19	13	0	14	26	40	21	66	15	190	31	15	34	53	33	24	11	17
64705	2	0	0	0	2	0	0	1	0	0	0	0	0	1	1	1	0	0	0
64706	4	3	6	0	2	1	0	0	1	0	8	2	0	7	0	0	0	1	0
64707	58	40	39	40	38	18	58	28	23	23	134	62	67	112	61	39	79	91	71
64817	3	7	2	17	39	2	8	6	8	8	94	3	4	3	3	9	28	13	1
64818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
64833	0	0	1	0	0	7	4	8	2	4	30	6	0	4	10	2	8	0	3
64898	8	2	8	0	13	2	2	12	6	7	159	7	8	44	59	19	123	23	70
64899	0	0	0	0	0	0	7	2	0	3	3	5	0	1	0	0	0	0	2
64918	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64929	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0
64930	0	1	4	5	1	8	8	2	6	7	53	7	27	71	47	15	54	12	49
64931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64933	2	4	0	2	3	0	0	1	2	9	15	7	4	25	13	2	9	4	25
64934	4	5	12	6	4	3	2	7	5	21	79	14	23	104	30	18	61	16	69
64945	1	6	2	2	0	0	0	0	2	2	24	0	10	27	28	53	18	8	31
65019	2	2	2	8	0	2	6	6	8	6	145	37	57	190	134	10	95	22	108
65020	15	4	12	6	7	2	9	4	1	11	103	12	34	83	25	11	50	6	59
65079	0	0	0	0	0	0	2	4	0	0	6	4	4	8	10	0	10	2	1
65086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65098	5	2	0	1	1	0	0	0	1	2	60	4	0	15	31	4	28	2	19
65099	14	19	22	26	19	5	6	10	9	7	18	5	8	22	14	12	7	1	19
65100	111	133	128	165	117	40	71	85	0	106	54	72	39	66	40	2	57	52	77
65102	44	61	67	54	39	78	101	141	75	79	98	98	170	122	129	42	158	140	106
65103	2	2	7	4	0	2	0	0	6	14	33	5	2	25	15	7	26	4	37
65105	10	9	15	8	14	9	8	10	12	15	37	9	13	43	17	11	34	19	41
65106	0	4	2	2	2	0	1	0	2	2	95	7	10	25	26	4	34	11	32
65107	13	6	11	20	7	7	7	8	7	8	39	2	4	15	14	2	17	7	8
65111	4	4	14	15	8	0	6	5	9	8	36	4	18	38	25	6	34	10	60
65112	4	4	2	2	2	0	11	6	2	6	68	6	3	30	44	8	46	2	31
65113	8	0	15	2	4	2	0	5	0	5	70	6	14	46	17	2	35	10	36
65114	2	4	2	4	9	4	2	7	5	18	279	24	34	223	103	28	151	18	168
65115	1	2	5	0	1	6	0	3	0	5	6	1	2	3	0	3	2	0	0
65116	4	8	10	4	6	0	3	2	1	10	7	2	4	0	2	4	8	0	6
65221	17	24	29	28	33	24	11	69	7	14	17	12	13	10	19	21	29	3	12
65246	73	53	46	59	39	78	71	71	34	82	131	118	74	112	203	54	146	28	236
65247	3	2	0	1	2	10	3	4	8	8	35	4	8	16	23	0	22	3	19
65254	0	2	0	0	0	0	9	8	4	9	45	0	13	19	3	2	34	1	9
65255	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
